#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-06-16 00:00:00+00:00 2018-09-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
GEU,2017-10-25 02:49,-112.2951,33.5269,82.40,37.40,20.04,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KGEU 250249Z 00000KT 10SM SKC 28/03 A3001 RMK LAST
GEU,2017-10-25 12:47,-112.2951,33.5269,71.60,26.60,18.55,350.00,6.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 251247Z 35006KT 10SM SKC 22/M03 A3004 RMK FIRST
GEU,2017-10-25 13:47,-112.2951,33.5269,69.80,32.00,24.59,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KGEU 251347Z 00000KT 10SM SKC 21/00 A3004
GEU,2017-10-25 14:50,-112.2951,33.5269,71.60,33.80,24.86,0.00,0.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 251450Z 00000KT 10SM SKC 22/01 A3005
GEU,2017-10-25 15:48,-112.2951,33.5269,78.80,35.60,21.00,30.00,5.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KGEU 251548Z 03005KT 10SM SKC 26/02 A3006
GEU,2017-10-25 16:47,-112.2951,33.5269,84.20,35.60,17.61,50.00,7.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 251647Z 05007KT 10SM SKC 29/02 A3005
GEU,2017-10-25 17:53,-112.2951,33.5269,102.20,33.80,9.37,60.00,8.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KGEU 251753Z 06008KT 10SM SKC 39/01 A3003
GEU,2017-10-25 18:49,-112.2951,33.5269,89.60,32.00,12.84,40.00,8.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 251849Z 04008KT 10SM SKC 32/00 A3000
GEU,2017-10-25 19:48,-112.2951,33.5269,91.40,32.00,12.14,50.00,10.00,0.00,29.96,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 251948Z 05010G16KT 10SM SKC 33/00 A2996
GEU,2017-10-25 20:52,-112.2951,33.5269,91.40,32.00,12.14,60.00,6.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 252052Z 06006KT 10SM SKC 33/00 A2992
GEU,2017-10-25 21:48,-112.2951,33.5269,93.20,32.00,11.48,70.00,3.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KGEU 252148Z 07003KT 10SM SKC 34/00 A2990
GEU,2017-10-25 22:58,-112.2951,33.5269,93.20,32.00,11.48,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KGEU 252258Z 00000KT 10SM SKC 34/00 A2988
GEU,2017-10-25 23:50,-112.2951,33.5269,93.20,32.00,11.48,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KGEU 252350Z 00000KT 10SM SKC 34/00 A2987
GEU,2017-10-26 00:55,-112.2951,33.5269,89.60,32.00,12.84,280.00,4.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 260055Z 28004KT 10SM SKC 32/00 A2986
GEU,2017-10-26 01:47,-112.2951,33.5269,84.20,33.80,16.39,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 260147Z 00000KT 10SM SKC 29/01 A2987
GEU,2017-10-26 02:50,-112.2951,33.5269,80.60,35.60,19.79,0.00,0.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 260250Z 00000KT 10SM SKC 27/02 A2986 RMK LAST
GEU,2017-10-26 12:47,-112.2951,33.5269,62.60,33.80,33.93,350.00,4.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 261247Z 35004KT 10SM SKC 17/01 A2991 RMK FIRST
GEU,2017-10-26 13:47,-112.2951,33.5269,62.60,33.80,33.93,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 261347Z 00000KT 10SM SKC 17/01 A2990
GEU,2017-10-26 14:48,-112.2951,33.5269,66.20,35.60,32.14,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KGEU 261448Z 00000KT 10SM SKC 19/02 A2992
GEU,2017-10-26 15:48,-112.2951,33.5269,71.60,35.60,26.71,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 261548Z 00000KT 10SM SKC 22/02 A2994
GEU,2017-10-26 16:49,-112.2951,33.5269,77.00,35.60,22.28,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KGEU 261649Z 00000KT 10SM SKC 25/02 A2994
GEU,2017-10-26 17:49,-112.2951,33.5269,80.60,35.60,19.79,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 261749Z 00000KT 10SM SKC 27/02 A2993
GEU,2017-10-26 18:49,-112.2951,33.5269,84.20,35.60,17.61,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 261849Z 00000KT 10SM SKC 29/02 A2990
GEU,2017-10-26 19:53,-112.2951,33.5269,87.80,33.80,14.61,200.00,3.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 261953Z 20003KT 10SM SKC 31/01 A2987
GEU,2017-10-26 20:49,-112.2951,33.5269,89.60,32.00,12.84,170.00,7.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 262049Z 17007KT 10SM SKC 32/00 A2984
GEU,2017-10-26 21:52,-112.2951,33.5269,91.40,30.20,11.28,190.00,8.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 262152Z 19008KT 10SM SKC 33/M01 A2982
GEU,2017-10-26 22:52,-112.2951,33.5269,91.40,32.00,12.14,200.00,12.00,0.00,29.81,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 262252Z 20012KT 10SM FEW200 33/00 A2981
GEU,2017-10-26 23:50,-112.2951,33.5269,91.40,30.20,11.28,180.00,10.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 262350Z 18010KT 10SM SKC 33/M01 A2981
GEU,2017-10-27 00:58,-112.2951,33.5269,86.00,30.20,13.38,180.00,5.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.00,KGEU 270058Z 18005KT 10SM SKC 30/M01 A2981
GEU,2017-10-27 01:50,-112.2951,33.5269,80.60,30.20,15.94,0.00,0.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 270150Z 00000KT 10SM SKC 27/M01 A2983
GEU,2017-10-27 02:47,-112.2951,33.5269,80.60,32.00,17.14,250.00,3.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 270247Z 25003KT 10SM SKC 27/M00 A2983 RMK LAST
GEU,2017-10-27 12:51,-112.2951,33.5269,62.60,30.20,29.35,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 271251Z 00000KT 10SM SKC 17/M01 A2991 RMK FIRST
GEU,2017-10-27 13:55,-112.2951,33.5269,60.80,32.00,33.64,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KGEU 271355Z 00000KT 10SM SKC 16/00 A2993
GEU,2017-10-27 14:50,-112.2951,33.5269,64.40,35.60,34.22,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KGEU 271450Z 00000KT 10SM SKC 18/02 A2995
GEU,2017-10-27 15:52,-112.2951,33.5269,71.60,37.40,28.68,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 271552Z 00000KT 10SM SKC 22/03 A2997
GEU,2017-10-27 16:50,-112.2951,33.5269,77.00,33.80,20.74,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KGEU 271650Z 00000KT 10SM SKC 25/01 A2996
GEU,2017-10-27 17:50,-112.2951,33.5269,82.40,32.00,16.16,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KGEU 271750Z 00000KT 10SM SKC 28/00 A2996
GEU,2017-10-27 18:55,-112.2951,33.5269,84.20,28.40,13.18,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 271855Z 00000KT 10SM SKC 29/M02 A2992
GEU,2017-10-27 19:50,-112.2951,33.5269,87.80,28.40,11.74,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 271950Z 00000KT 10SM SKC 31/M02 A2990
GEU,2017-10-27 20:47,-112.2951,33.5269,89.60,28.40,11.09,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 272047Z 00000KT 10SM SKC 32/M02 A2987
GEU,2017-10-27 21:50,-112.2951,33.5269,89.60,26.60,10.30,0.00,0.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 272150Z 00000KT 10SM SKC 32/M03 A2986
GEU,2017-10-27 22:47,-112.2951,33.5269,91.40,24.80,9.04,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 272247Z 00000KT 10SM SKC 33/M04 A2984
GEU,2017-10-27 23:47,-112.2951,33.5269,89.60,26.60,10.30,180.00,6.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 272347Z 18006KT 10SM SKC 32/M03 A2983
GEU,2017-10-28 00:47,-112.2951,33.5269,86.00,28.40,12.44,200.00,6.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.00,KGEU 280047Z 20006KT 10SM SKC 30/M02 A2983
GEU,2017-10-28 01:47,-112.2951,33.5269,82.40,30.20,15.03,210.00,5.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KGEU 280147Z 21005KT 10SM SKC 28/M01 A2984
GEU,2017-10-28 02:47,-112.2951,33.5269,80.60,30.20,15.94,200.00,5.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 280247Z 20005KT 10SM SKC 27/M01 A2983 RMK LAST
GEU,2017-10-28 13:52,-112.2951,33.5269,60.80,33.80,36.16,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KGEU 281352Z 00000KT 10SM SKC 16/01 A2991 RMK FIRST
GEU,2017-10-28 14:52,-112.2951,33.5269,62.60,35.60,36.45,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 281452Z 00000KT 10SM SKC 17/02 A2993
GEU,2017-10-28 15:47,-112.2951,33.5269,71.60,33.80,24.86,10.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 281547Z 01003KT 10SM SKC 22/01 A2994
GEU,2017-10-28 16:52,-112.2951,33.5269,78.80,32.00,18.18,70.00,5.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KGEU 281652Z 07005KT 10SM SKC 26/00 A2993
GEU,2017-10-28 17:48,-112.2951,33.5269,80.60,30.20,15.94,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 281748Z 00000KT 10SM SKC 27/M01 A2993
GEU,2017-10-28 18:49,-112.2951,33.5269,84.20,32.00,15.25,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 281849Z 00000KT 10SM SKC 29/00 A2991
GEU,2017-10-28 19:47,-112.2951,33.5269,87.80,28.40,11.74,80.00,6.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 281947Z 08006KT 10SM SKC 31/M02 A2987
GEU,2017-10-28 20:48,-112.2951,33.5269,89.60,23.00,8.87,0.00,0.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 282048Z 00000KT 10SM SKC 32/M05 A2985
GEU,2017-10-28 21:48,-112.2951,33.5269,89.60,23.00,8.87,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 282148Z 00000KT 10SM SKC 32/M05 A2984
GEU,2017-10-28 22:52,-112.2951,33.5269,91.40,23.00,8.38,180.00,3.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 282252Z 18003KT 10SM SKC 33/M05 A2982
GEU,2017-10-28 23:47,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KGEU 282347Z 00000KT 10SM SKC 32/N06 A2982
GEU,2017-10-29 00:48,-112.2951,33.5269,86.00,26.60,11.55,0.00,0.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.00,KGEU 290048Z 00000KT 10SM SKC 30/M03 A2982
GEU,2017-10-29 01:50,-112.2951,33.5269,84.20,26.60,12.23,0.00,0.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 290150Z 00000KT 10SM SKC 29/M03 A2983 RMK LAST
GEU,2017-10-29 13:47,-112.2951,33.5269,60.80,32.00,33.64,M,3.00,0.00,29.89,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,KGEU 291347Z VRB03KT 10SM FEW250 16/00 A2989 RMK FIRST
GEU,2017-10-29 14:47,-112.2951,33.5269,64.40,33.80,31.85,0.00,0.00,0.00,29.92,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.40,KGEU 291447Z 00000KT 10SM FEW250 18/01 A2992
GEU,2017-10-29 15:47,-112.2951,33.5269,71.60,32.00,23.13,0.00,0.00,0.00,29.93,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 291547Z 00000KT 10SM FEW250 22/00 A2993
GEU,2017-10-29 16:47,-112.2951,33.5269,84.20,32.00,15.25,0.00,0.00,0.00,29.92,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 291647Z 00000KT 10SM FEW250 29/00 A2992
GEU,2017-10-29 17:50,-112.2951,33.5269,82.40,32.00,16.16,0.00,0.00,0.00,29.91,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KGEU 291750Z 00000KT 10SM SLC 28/00 A2991
GEU,2017-10-29 18:47,-112.2951,33.5269,84.20,32.00,15.25,0.00,0.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KGEU 291847Z 00000KT 10SM SKC 29/00 A2989
GEU,2017-10-29 19:50,-112.2951,33.5269,87.80,30.20,12.64,M,3.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 291950Z VRB03KT 10SM SKC 31/M01 A2986
GEU,2017-10-29 20:48,-112.2951,33.5269,89.60,30.20,11.94,100.00,5.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 292048Z 10005KT 10SM SKC 32/M01 A2983
GEU,2017-10-29 21:54,-112.2951,33.5269,89.60,30.20,11.94,90.00,3.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 292154Z 09003KT 10SM SKC 32/M01 A2981
GEU,2017-10-29 22:48,-112.2951,33.5269,91.40,30.20,11.28,0.00,0.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KGEU 292248Z 00000KT 10SM SKC 33/M01 A2980
GEU,2017-10-29 23:52,-112.2951,33.5269,89.60,28.40,11.09,0.00,0.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KGEU 292352Z 00000KT 10SM SKC 32/M02 A2979
GEU,2017-10-30 00:47,-112.2951,33.5269,87.80,30.20,12.64,0.00,0.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 300047Z 00000KT 10SM SKC 31/M01 A2979
GEU,2017-10-30 01:49,-112.2951,33.5269,82.40,32.00,16.16,0.00,0.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KGEU 300149Z 00000KT 10SM SKC 28/00 A2980 RMK LAST
GEU,2017-10-30 12:52,-112.2951,33.5269,60.80,32.00,33.64,0.00,0.00,0.00,29.82,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,60.80,KGEU 301252Z 00000KT 10SM SCT150 BKN200 16/00 A2982 RMK FIRST
GEU,2017-10-30 13:50,-112.2951,33.5269,59.00,37.40,44.47,0.00,0.00,0.00,29.83,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,59.00,KGEU 301350Z 00000KT 10SM SCT150 BKN200 15/03 A2983 RMK FIRST
GEU,2017-10-30 14:50,-112.2951,33.5269,62.60,33.80,33.93,0.00,0.00,0.00,29.85,M,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 301450Z 00000KT 10SM BKN180 17/01 A2985
GEU,2017-10-30 15:47,-112.2951,33.5269,66.20,35.60,32.14,0.00,0.00,0.00,29.87,M,10.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,66.20,KGEU 301547Z 00000KT 10SM BKN180 19/02 A2987
GEU,2017-10-30 16:54,-112.2951,33.5269,71.60,33.80,24.86,0.00,0.00,0.00,29.86,M,10.00,M,FEW,BKN,BKN,M,11000.00,16000.00,20000.00,M,M,M,M,M,M,M,M,71.60,KGEU 301654Z 00000KT 10SM FEW110 BKN160 BKN200 22/01 A2986
GEU,2017-10-30 17:47,-112.2951,33.5269,75.20,35.60,23.66,0.00,0.00,0.00,29.85,M,10.00,M,BKN,BKN,M,M,16000.00,20000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 301747Z 00000KT 10SM BKN160 BKN200 24/02 A2985
GEU,2017-10-30 18:50,-112.2951,33.5269,78.80,37.40,22.54,0.00,0.00,0.00,29.83,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 301850Z 00000KT 10SM SCT200 BKN250 26/03 A2983
GEU,2017-10-30 19:53,-112.2951,33.5269,80.60,37.40,21.25,80.00,3.00,0.00,29.79,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,80.60,KGEU 301953Z 08003KT 10SM SCT200 BKN250 27/03 A2979
GEU,2017-10-30 20:50,-112.2951,33.5269,82.40,37.40,20.04,0.00,0.00,0.00,29.76,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,82.40,KGEU 302050Z 00000KT 10SM SCT200 BKN250 28/03 A2976
GEU,2017-10-30 21:49,-112.2951,33.5269,82.40,35.60,18.67,0.00,0.00,0.00,29.75,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,82.40,KGEU 302149Z 00000KT 10SM SCT200 BKN250 28/02 A2975
GEU,2017-10-30 23:50,-112.2951,33.5269,84.20,35.60,17.61,0.00,0.00,0.00,29.73,M,10.00,M,FEW,SCT,M,M,12000.00,23000.00,M,M,M,M,M,M,M,M,M,84.20,KGEU 302350Z 00000KT 10SM FEW120 SCT230 29/02 A2973
GEU,2017-10-31 00:50,-112.2951,33.5269,80.60,37.40,21.25,0.00,0.00,0.00,29.72,M,10.00,M,SCT,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 310050Z 00000KT 10SM SCT160 27/03 A2972
GEU,2017-10-31 01:54,-112.2951,33.5269,77.00,35.60,22.28,0.00,0.00,0.00,29.75,M,10.00,M,SCT,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,77.00,KGEU 310154Z 00000KT 10SM SCT160 25/02 A2975
GEU,2017-10-31 02:50,-112.2951,33.5269,73.40,37.40,26.98,0.00,0.00,0.00,29.76,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,73.40,KGEU 310250Z 00000KT 10SM FEW200 23/03 A2976 RMK LAST
GEU,2017-10-31 12:47,-112.2951,33.5269,59.00,39.20,47.72,0.00,0.00,0.00,29.86,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KGEU 311247Z 00000KT 10SM BKN250 15/04 A2986 RMK FIRST
GEU,2017-10-31 13:47,-112.2951,33.5269,57.20,39.20,50.91,0.00,0.00,0.00,29.87,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.20,KGEU 311347Z 00000KT 10SM SCT250 14/04 A2987
GEU,2017-10-31 14:47,-112.2951,33.5269,57.20,41.00,54.60,0.00,0.00,0.00,29.90,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.20,KGEU 311447Z 00000KT 10SM SCT250 14/05 A2990
GEU,2017-10-31 15:56,-112.2951,33.5269,68.00,44.60,42.85,0.00,0.00,0.00,29.93,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,68.00,KGEU 311556Z 00000KT 10SM BKN250 20/7 A2993
GEU,2017-10-31 16:47,-112.2951,33.5269,69.80,46.40,43.13,0.00,0.00,0.00,29.93,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,69.80,KGEU 311647Z 00000KT 10SM SCT200 BKN250 21/08 A2993
GEU,2017-10-31 17:48,-112.2951,33.5269,73.40,46.40,38.18,0.00,0.00,0.00,29.93,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,73.40,KGEU 311748Z 00000KT 10SM SCT200 BKN250 23/08 A2993
GEU,2017-10-31 18:50,-112.2951,33.5269,75.20,48.20,38.46,0.00,0.00,0.00,29.92,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 311850Z 00000KT 10SM SCT200 BKN250 24/09 A2992
GEU,2017-10-31 19:47,-112.2951,33.5269,77.00,48.20,36.22,0.00,0.00,0.00,29.89,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,77.00,KGEU 311947Z 00000KT 10SM SCT200 BKN250 25/09 A2989
GEU,2017-10-31 20:50,-112.2951,33.5269,78.80,46.40,31.90,0.00,0.00,0.00,29.87,M,10.00,M,SCT,BKN,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 312050Z 00000KT 10SM SCT180 BKN250 26/08 A2987
GEU,2017-10-31 21:52,-112.2951,33.5269,78.80,48.20,34.13,0.00,0.00,0.00,29.85,M,10.00,M,SCT,BKN,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 312152Z 00000KT 10SM SCT180 BKN250 26/09 A2985
GEU,2017-10-31 22:52,-112.2951,33.5269,78.80,48.20,34.13,0.00,0.00,0.00,29.85,M,10.00,M,FEW,SCT,BKN,M,9000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,78.80,KGEU 312252Z 00000KT 10SM FEW090 SCT180 BKN250 26/09 A2985
GEU,2017-11-01 00:52,-112.2951,33.5269,77.00,48.20,36.22,0.00,0.00,0.00,29.85,M,10.00,M,FEW,SCT,BKN,M,9000.00,13000.00,25000.00,M,M,M,M,M,M,M,M,77.00,KGEU 010052Z 00000KT 10SM FEW090 SCT130 BKN250 25/09 A2985
GEU,2017-11-01 01:53,-112.2951,33.5269,75.20,48.20,38.46,0.00,0.00,0.00,29.86,M,10.00,M,SCT,BKN,M,M,13000.00,21000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 010153Z 00000KT 10SM SCT130 BKN210 24/09 A2986
GEU,2017-11-01 02:49,-112.2951,33.5269,66.20,51.80,59.74,0.00,0.00,0.00,29.86,M,10.00,M,SCT,BKN,M,M,13000.00,21000.00,M,M,M,M,M,M,M,M,M,66.20,KGEU 010249Z 00000KT 10SM SCT130 BKN210 19/11 A2986 RMK LAST
GEU,2017-11-01 12:47,-112.2951,33.5269,60.80,44.60,55.12,0.00,0.00,0.00,29.90,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,60.80,KGEU 011247Z 00000KT 10SM SCT200 16/07 A2990 RMK FIRST
GEU,2017-11-01 13:47,-112.2951,33.5269,59.00,44.60,58.77,0.00,0.00,0.00,29.92,M,10.00,M,SCT,SCT,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,59.00,KGEU 011347Z 00000KT 10SM SCT150 SCT200 15/07 A2992
