#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-06-16 00:00:00+00:00 2018-09-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CHD,2017-08-05 12:47,-111.8100,33.2700,84.20,68.00,58.32,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.40,KCHD 051247Z 00000KT 10SM CLR 29/20 A2990
CHD,2017-08-05 13:47,-111.8100,33.2700,84.20,68.00,58.32,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.40,KCHD 051347Z 00000KT 10SM CLR 29/20 A2991
CHD,2017-08-05 15:47,-111.8100,33.2700,89.60,64.40,43.34,M,5.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.23,KCHD 051547Z VRB05KT 10SM CLR 32/18 A2992
CHD,2017-08-05 16:47,-111.8100,33.2700,93.20,62.60,36.35,150.00,6.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 051647Z 15006KT 10SM CLR 34/17 A2992
CHD,2017-08-05 17:47,-111.8100,33.2700,95.00,60.80,32.27,150.00,7.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 051747Z 15007KT 10SM CLR 35/16 A2992
CHD,2017-08-05 18:47,-111.8100,33.2700,96.80,59.00,28.63,180.00,8.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 051847Z 18008KT 10SM CLR 36/15 A2990
CHD,2017-08-05 19:47,-111.8100,33.2700,98.60,59.00,27.10,M,5.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 051947Z VRB05KT 10SM CLR 37/15 A2988
CHD,2017-08-05 20:47,-111.8100,33.2700,100.40,55.40,22.54,210.00,7.00,0.00,29.85,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 052047Z 21007G16KT 10SM CLR 38/13 A2985
CHD,2017-08-05 21:47,-111.8100,33.2700,100.40,55.40,22.54,190.00,15.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 052147Z 19015KT 10SM CLR 38/13 A2983
CHD,2017-08-05 22:47,-111.8100,33.2700,100.40,57.20,24.06,230.00,12.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 052247Z 23012KT 10SM CLR 38/14 A2981
CHD,2017-08-05 23:47,-111.8100,33.2700,102.20,55.40,21.36,200.00,7.00,0.00,29.79,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 052347Z 20007KT 10SM SCT080 39/13 A2979
CHD,2017-08-06 00:47,-111.8100,33.2700,100.40,55.40,22.54,0.00,0.00,0.00,29.77,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 060047Z 00000KT 10SM SCT080 38/13 A2977
CHD,2017-08-06 01:47,-111.8100,33.2700,102.20,57.20,22.79,M,6.00,0.00,29.77,M,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 060147Z VRB06KT 10SM FEW080 39/14 A2977
CHD,2017-08-06 02:47,-111.8100,33.2700,98.60,57.20,25.41,0.00,0.00,0.00,29.78,M,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 060247Z 00000KT 10SM FEW080 37/14 A2978
CHD,2017-08-06 03:47,-111.8100,33.2700,96.80,59.00,28.63,M,5.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 060347Z VRB05KT 10SM CLR 36/15 A2979
CHD,2017-08-06 12:47,-111.8100,33.2700,84.20,53.60,34.97,M,5.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KCHD 061247Z VRB05KT 10SM CLR 29/12 A2987
CHD,2017-08-06 13:47,-111.8100,33.2700,84.20,55.40,37.35,120.00,5.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.20,KCHD 061347Z 12005KT 10SM CLR 29/13 A2989
CHD,2017-08-06 14:47,-111.8100,33.2700,86.00,59.00,40.14,70.00,5.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.47,KCHD 061447Z 07005KT 10SM CLR 30/15 A2990
CHD,2017-08-06 15:47,-111.8100,33.2700,87.80,59.00,37.90,M,4.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KCHD 061547Z VRB04KT 10SM CLR 31/15 A2991
CHD,2017-08-06 16:47,-111.8100,33.2700,91.40,57.20,31.72,M,5.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KCHD 061647Z VRB05KT 10SM CLR 33/14 A2991
CHD,2017-08-06 17:47,-111.8100,33.2700,95.00,53.60,24.89,220.00,6.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 061747Z 22006KT 10SM CLR 35/12 A2990
CHD,2017-08-06 18:47,-111.8100,33.2700,96.80,51.80,22.04,M,4.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 061847Z VRB04KT 10SM CLR 36/11 A2988
CHD,2017-08-06 19:47,-111.8100,33.2700,98.60,50.00,19.52,240.00,6.00,0.00,29.87,M,10.00,12.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 061947Z 24006G12KT 10SM CLR 37/10 A2987
CHD,2017-08-06 20:47,-111.8100,33.2700,100.40,50.00,18.48,270.00,7.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 062047Z 27007KT 10SM CLR 38/10 A2986
CHD,2017-08-06 21:47,-111.8100,33.2700,102.20,48.20,16.37,240.00,7.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 062147Z 24007KT 10SM CLR 39/09 A2983
CHD,2017-08-06 22:47,-111.8100,33.2700,102.20,46.40,15.30,0.00,0.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 062247Z 00000KT 10SM CLR 39/08 A2981
CHD,2017-08-06 23:47,-111.8100,33.2700,102.20,48.20,16.37,190.00,5.00,0.00,29.80,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 062347Z 19005KT 10SM SCT080 39/09 A2980
CHD,2017-08-07 00:47,-111.8100,33.2700,100.40,46.40,16.15,180.00,11.00,0.00,29.78,M,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 070047Z 18011KT 10SM FEW080 38/08 A2978
CHD,2017-08-07 01:47,-111.8100,33.2700,100.40,48.20,17.28,240.00,5.00,0.00,29.78,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 070147Z 24005KT 10SM FEW100 38/09 A2978
CHD,2017-08-07 02:47,-111.8100,33.2700,98.60,46.40,17.05,240.00,5.00,0.00,29.78,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 070247Z 24005KT 10SM SCT100 37/08 A2978
CHD,2017-08-07 03:47,-111.8100,33.2700,95.00,53.60,24.89,M,6.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 070347Z VRB06KT 10SM CLR 35/12 A2980 RMK LAST
CHD,2017-08-07 13:47,-111.8100,33.2700,82.40,57.20,42.25,30.00,4.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.08,KCHD 071347Z 03004KT 10SM CLR 28/14 A2989
CHD,2017-08-07 14:47,-111.8100,33.2700,86.00,57.20,37.62,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.00,KCHD 071447Z 00000KT 10SM CLR 30/14 A2990
CHD,2017-08-07 15:47,-111.8100,33.2700,89.60,53.60,29.45,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KCHD 071547Z 00000KT 10SM CLR 32/12 A2991
CHD,2017-08-07 16:47,-111.8100,33.2700,93.20,53.60,26.31,60.00,5.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 071647Z 06005KT 10SM CLR 34/12 A2992
CHD,2017-08-07 17:47,-111.8100,33.2700,96.80,51.80,22.04,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 071747Z 00000KT 10SM CLR 36/11 A2991
CHD,2017-08-07 18:47,-111.8100,33.2700,98.60,46.40,17.05,130.00,3.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 071847Z 13003KT 10SM CLR 37/08 A2990
CHD,2017-08-07 19:47,-111.8100,33.2700,102.20,44.60,14.29,210.00,7.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 071947Z 21007KT 10SM CLR 39/07 A2989
CHD,2017-08-07 20:47,-111.8100,33.2700,102.20,42.80,13.34,190.00,4.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 072047Z 19004KT 10SM CLR 39/06 A2987
CHD,2017-08-07 21:47,-111.8100,33.2700,104.00,39.20,11.00,220.00,6.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 072147Z 22006KT 10SM CLR 40/04 A2985
CHD,2017-08-07 22:47,-111.8100,33.2700,104.00,39.20,11.00,200.00,8.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 072247Z 20008KT 10SM CLR 40/04 A2982
CHD,2017-08-07 23:47,-111.8100,33.2700,104.00,39.20,11.00,200.00,10.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 072347Z 20010KT 10SM CLR 40/04 A2980
CHD,2017-08-08 00:47,-111.8100,33.2700,104.00,39.20,11.00,180.00,7.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 080047Z 18007KT 10SM CLR 40/04 A2979
CHD,2017-08-08 01:47,-111.8100,33.2700,102.20,42.80,13.34,170.00,5.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 080147Z 17005KT 10SM CLR 39/06 A2979
CHD,2017-08-08 02:47,-111.8100,33.2700,98.60,42.80,14.87,290.00,5.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 080247Z 29005KT 10SM CLR 37/06 A2980
CHD,2017-08-08 03:47,-111.8100,33.2700,96.80,44.60,16.83,310.00,5.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 080347Z 31005KT 10SM CLR 36/07 A2982 RMK LAST
CHD,2017-08-08 12:47,-111.8100,33.2700,80.60,48.20,32.18,70.00,7.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KCHD 081247Z 07007KT 10SM CLR 27/09 A2989
CHD,2017-08-08 13:47,-111.8100,33.2700,82.40,48.20,30.35,90.00,3.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.40,KCHD 081347Z 09003KT 10SM CLR 28/09 A2990
CHD,2017-08-08 14:47,-111.8100,33.2700,86.00,48.20,27.03,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.00,KCHD 081447Z 00000KT 10SM CLR 30/09 A2992
CHD,2017-08-08 15:47,-111.8100,33.2700,89.60,48.20,24.11,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KCHD 081547Z 00000KT 10SM CLR 32/09 A2992
CHD,2017-08-08 16:47,-111.8100,33.2700,93.20,48.20,21.54,360.00,5.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 081647Z 36005KT 10SM CLR 34/09 A2992
CHD,2017-08-08 17:47,-111.8100,33.2700,96.80,44.60,16.83,0.00,0.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 081747Z 00000KT 10SM CLR 36/07 A2991
CHD,2017-08-08 18:47,-111.8100,33.2700,100.40,42.80,14.08,360.00,5.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 081847Z 36005KT 10SM CLR 38/06 A2989
CHD,2017-08-08 19:47,-111.8100,33.2700,104.00,42.80,12.64,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 081947Z 00000KT 10SM CLR 40/06 A2988
CHD,2017-08-08 20:47,-111.8100,33.2700,105.80,41.00,11.18,240.00,8.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,105.80,KCHD 082047Z 24008KT 10SM CLR 41/05 A2986
CHD,2017-08-08 21:47,-111.8100,33.2700,104.00,39.20,11.00,270.00,6.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 082147Z 27006KT 10SM CLR 40/04 A2984
CHD,2017-08-08 22:47,-111.8100,33.2700,105.80,41.00,11.18,260.00,4.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,105.80,KCHD 082247Z 26004KT 10SM CLR 41/05 A2981
CHD,2017-08-08 23:47,-111.8100,33.2700,104.00,39.20,11.00,170.00,5.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 082347Z 17005KT 10SM CLR 40/04 A2979
CHD,2017-08-09 00:47,-111.8100,33.2700,105.80,39.20,10.43,M,5.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,105.80,KCHD 090047Z VRB05KT 10SM CLR 41/04 A2978
CHD,2017-08-09 01:47,-111.8100,33.2700,104.00,37.40,10.25,0.00,0.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 090147Z 00000KT 10SM CLR 40/03 A2978
CHD,2017-08-09 02:47,-111.8100,33.2700,100.40,42.80,14.08,0.00,0.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 090247Z 00000KT 10SM CLR 38/06 A2978
CHD,2017-08-09 03:47,-111.8100,33.2700,96.80,44.60,16.83,0.00,0.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 090347Z 00000KT 10SM CLR 36/07 A2980 RMK LAST
CHD,2017-08-09 12:47,-111.8100,33.2700,80.60,55.40,41.97,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.53,KCHD 091247Z 00000KT 10SM CLR 27/13 A2984
CHD,2017-08-09 13:47,-111.8100,33.2700,82.40,59.00,45.07,60.00,5.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.46,KCHD 091347Z 06005KT 10SM CLR 28/15 A2986
CHD,2017-08-09 14:47,-111.8100,33.2700,87.80,55.40,33.29,40.00,5.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KCHD 091447Z 04005KT 10SM CLR 31/13 A2987
CHD,2017-08-09 15:47,-111.8100,33.2700,91.40,55.40,29.72,50.00,6.00,0.00,29.88,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,91.40,KCHD 091547Z 05006KT 10SM FEW100 33/13 A2988
CHD,2017-08-09 16:47,-111.8100,33.2700,96.80,55.40,25.15,20.00,7.00,0.00,29.88,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 091647Z 02007KT 10SM FEW100 36/13 A2988
CHD,2017-08-09 17:47,-111.8100,33.2700,100.40,50.00,18.48,M,5.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 091747Z VRB05KT 10SM CLR 38/10 A2989
CHD,2017-08-09 18:47,-111.8100,33.2700,102.20,48.20,16.37,M,5.00,0.00,29.88,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 091847Z VRB05KT 10SM SCT200 39/09 A2988
CHD,2017-08-09 19:47,-111.8100,33.2700,104.00,44.60,13.54,70.00,5.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 091947Z 07005KT 10SM CLR 40/07 A2986
CHD,2017-08-09 20:47,-111.8100,33.2700,107.60,44.60,12.18,230.00,7.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,107.60,KCHD 092047Z 23007KT 10SM CLR 42/07 A2985
CHD,2017-08-09 21:47,-111.8100,33.2700,107.60,44.60,12.18,240.00,8.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,107.60,KCHD 092147Z 24008KT 10SM CLR 42/07 A2982
CHD,2017-08-09 22:47,-111.8100,33.2700,107.60,44.60,12.18,250.00,8.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,107.60,KCHD 092247Z 25008KT 10SM CLR 42/07 A2980
CHD,2017-08-09 23:47,-111.8100,33.2700,107.60,44.60,12.18,270.00,6.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,107.60,KCHD 092347Z 27006KT 10SM CLR 42/07 A2978
CHD,2017-08-10 00:47,-111.8100,33.2700,107.60,42.80,11.37,270.00,5.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,107.60,KCHD 100047Z 27005KT 10SM CLR 42/06 A2977
CHD,2017-08-10 01:47,-111.8100,33.2700,105.80,48.20,14.71,M,4.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,105.80,KCHD 100147Z VRB04KT 10SM CLR 41/09 A2978
CHD,2017-08-10 02:47,-111.8100,33.2700,104.00,46.40,14.50,0.00,0.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 100247Z 00000KT 10SM CLR 40/08 A2979
CHD,2017-08-10 03:47,-111.8100,33.2700,100.40,48.20,17.28,290.00,5.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 100347Z 29005KT 10SM CLR 38/09 A2981 RMK LAST
CHD,2017-08-10 12:47,-111.8100,33.2700,87.80,60.80,M,M,M,0.00,29.90,M,10.00,M,BKN,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KCHD 101247Z 00000KY 10SM BKN100 BKN200 31/16 A2990
CHD,2017-08-10 13:47,-111.8100,33.2700,89.60,59.00,35.81,120.00,7.00,0.00,29.92,M,10.00,M,BKN,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,89.60,KCHD 101347Z 12007KT 10SM BKN100 BKN200 32/15 A2992
CHD,2017-08-10 14:47,-111.8100,33.2700,93.20,60.80,34.11,110.00,7.00,0.00,29.92,M,10.00,M,SCT,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,93.20,KCHD 101447Z 11007KT 10SM SCT100 BKN200 34/16 A2992
CHD,2017-08-10 15:47,-111.8100,33.2700,93.20,60.80,34.11,310.00,6.00,0.00,29.91,M,10.00,M,SCT,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,93.20,KCHD 101547Z 31006KT 10SM SCT100 BKN200 34/16 A2991
CHD,2017-08-10 16:47,-111.8100,33.2700,95.00,59.00,30.26,340.00,5.00,0.00,29.92,M,10.00,M,SCT,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,95.00,KCHD 101647Z 34005KT 10SM SCT100 BKN200 35/15 A2992
CHD,2017-08-10 17:47,-111.8100,33.2700,95.00,62.60,34.39,350.00,5.00,0.00,29.92,M,10.00,M,SCT,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,95.00,KCHD 101747Z 35005KT 10SM SCT100 BKN200 35/17 A2992
CHD,2017-08-10 18:47,-111.8100,33.2700,95.00,62.60,34.39,150.00,6.00,0.00,29.91,M,10.00,M,SCT,BKN,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,95.00,KCHD 101847Z 15006KT 10SM SCT120 BKN200 35/17 A2991
CHD,2017-08-10 19:47,-111.8100,33.2700,96.80,62.60,32.54,M,5.00,0.00,29.90,M,10.00,M,SCT,BKN,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,96.80,KCHD 101947Z VRB05KT 10SM SCT120 BKN200 36/17 A2990
CHD,2017-08-10 20:47,-111.8100,33.2700,98.60,62.60,30.80,360.00,7.00,0.00,29.88,M,10.00,M,BKN,BKN,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,98.60,KCHD 102047Z 36007KT 10SM BKN120 BKN200 37/17 A2988
CHD,2017-08-10 21:47,-111.8100,33.2700,102.20,59.00,24.32,350.00,6.00,0.00,29.84,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 102147Z 35006KT 10SM BKN120 39/15 A2984
CHD,2017-08-10 22:47,-111.8100,33.2700,102.20,55.40,21.36,340.00,5.00,0.00,29.81,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 102247Z 34005KT 10SM BKN120 39/13 A2981
CHD,2017-08-10 23:47,-111.8100,33.2700,104.00,51.80,17.74,10.00,6.00,0.00,29.78,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 102347Z 01006KT 10SM BKN120 40/11 A2978
CHD,2017-08-11 00:47,-111.8100,33.2700,104.00,51.80,17.74,340.00,10.00,0.00,29.78,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 110047Z 34010KT 10SM BKN120 40/11 A2978
CHD,2017-08-11 01:47,-111.8100,33.2700,102.20,53.60,20.00,330.00,8.00,0.00,29.79,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 110147Z 33008KT 10SM BKN120 39/12 A2979
CHD,2017-08-11 02:47,-111.8100,33.2700,100.40,55.40,22.54,320.00,6.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 110247Z 32006KT 10SM CLR 38/13 A2980
CHD,2017-08-11 03:47,-111.8100,33.2700,96.80,60.80,30.53,150.00,18.00,0.00,29.86,M,5.00,31.00,FEW,SCT,BKN,M,300.00,1800.00,12000.00,M,HZ,M,M,M,M,M,M,96.80,KCHD 110347Z 15018G31KT 5SM HZ FEW003 SCT018 BKN120 36/16 A2986 RMK LAST
CHD,2017-08-11 12:47,-111.8100,33.2700,84.20,66.20,54.80,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.50,KCHD 111247Z 00000KT 10SM CLR 29/19 A2987
CHD,2017-08-11 13:47,-111.8100,33.2700,82.40,68.00,61.81,140.00,5.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.38,KCHD 111347Z 14005KT 10SM CLR 28/20 A2988
CHD,2017-08-11 14:47,-111.8100,33.2700,86.00,68.00,55.04,M,4.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,KCHD 111447Z VRB04KT 10SM CLR 30/20 A2988
CHD,2017-08-11 15:47,-111.8100,33.2700,87.80,64.40,45.88,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.33,KCHD 111547Z 00000KT 10SM CLR 31/18 A2988
CHD,2017-08-11 16:47,-111.8100,33.2700,91.40,64.40,40.96,M,4.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.19,KCHD 111647Z VRB04KT 10SM CLR 33/18 A2987
CHD,2017-08-11 17:47,-111.8100,33.2700,95.00,62.60,34.39,80.00,4.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 111747Z 08004KT 10SM CLR 35/17 A2987
CHD,2017-08-11 18:47,-111.8100,33.2700,98.60,60.80,28.90,60.00,8.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 111847Z 06008KT 10SM CLR 37/16 A2985
CHD,2017-08-11 19:47,-111.8100,33.2700,102.20,60.80,25.93,260.00,6.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 111947Z 26006KT 10SM CLR 39/16 A2982
CHD,2017-08-11 20:47,-111.8100,33.2700,102.20,57.20,22.79,180.00,6.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 112047Z 18006KT 10SM CLR 39/14 A2979
CHD,2017-08-11 21:47,-111.8100,33.2700,104.00,57.20,21.60,170.00,13.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 112147Z 17013KT 10SM CLR 40/14 A2977
CHD,2017-08-11 22:47,-111.8100,33.2700,105.80,55.40,19.19,170.00,6.00,0.00,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,105.80,KCHD 112247Z 17006KT 10SM CLR 41/13 A2975
